Reference area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,MX:Mexico,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area
2007-06,101.43,108.04,101.49,112.88,95.3,102.3,101.41,101.12,101.87,101.64,103.59,101.08,97.25,102.33,101.67,85.67,110.59,102.02,100.98,103.3,100.81,100.98,107.09,97.11,94.7,104.77,101.27,110.09,100.56,111.53,93.26,101.82,100.94,103.93,102.21,100.68,104.22,103.42,97.47,106.98,101.51,81.81,111.74,100.09,100.93,99.56,104.58,102.14,100.07,105.07,95.43,97.86,105.03
2007-07,101.64,109.75,101.74,113.89,95.49,102.67,101.46,101.28,101.99,101.92,104.22,101.27,95.98,102.84,101.94,85.41,110.52,102.36,102.52,105.56,100.93,102.79,107.42,96.55,93.19,105.57,101.32,112.03,101.26,112.68,93.07,102.93,100.77,103.32,102.23,100.67,104.42,102.78,96.37,107.91,102.04,81.48,112.14,100.22,100.69,101.05,106.89,102.22,101.94,107.61,94.6,96.46,105.77
2007-08,101.46,105.05,101.58,113.05,96.35,102.39,101.5,101.16,101.92,101.72,103.42,101.16,95.78,102.61,101.75,89.57,107.73,102.12,102.12,98.42,100.85,101.1,106.65,95.38,93.2,105.02,101.02,107.29,100.86,111.71,93.74,102.44,100.57,103.25,102.19,100.84,103.86,101.81,95.99,108.12,101.94,85.83,109.23,98.58,100.57,100.51,99.69,101.61,100.18,107.24,94.57,96.44,105.2
2007-09,101.75,106.09,101.98,116.07,96.22,102.9,101.66,101.47,102.25,102.14,102.14,101.47,95.22,103.46,102.14,90.15,107.22,102.6,104.32,96.07,101.07,101.85,106.45,94.2,91.49,106.22,101.34,108.36,101.13,114.57,93.39,102.8,100.84,103.72,102.71,101.14,102.32,103.96,95.39,109.11,102.1,86.1,109.1,98.65,101.46,102.92,97.43,102.03,101.58,106.16,94.1,94.88,106.54
2007-10,102.1,111.23,102.41,121.69,95.33,103.48,101.79,101.8,102.55,102.6,101.51,101.82,94.21,104.27,102.57,88.07,107.82,103.13,106.41,99.08,101.31,103.43,108.73,94.75,89.28,107.54,101.89,113.43,101.74,119.36,92.89,103.24,100.84,105.04,102.89,101.4,101.71,104.66,95.25,109.63,102.4,83.92,109.34,100.03,101.58,104.76,100.6,102.17,103.26,109.41,96.26,92.54,107.88
2007-11,102.48,108.98,103,122.39,97.24,104.2,102.56,102.22,103.35,103.17,100.35,102.28,92.08,105.47,103.11,91.03,104.96,103.85,103.73,98.21,101.64,102.93,108.22,93.41,87.24,109.3,102.31,111.2,102.86,119.81,94.76,104.02,101.8,105.79,103.52,102.07,100.36,105.44,93.24,111.08,102.86,86.25,106.21,98.95,101.96,103.26,99.78,102.29,102.89,109.43,94.13,91.08,109.88
2007-12,102.61,106.75,103.19,117.96,96.73,104.41,102.86,102.4,103.69,103.35,98.76,102.47,92.55,105.8,103.28,90.65,104.42,104.03,103.38,100.42,101.77,101.57,108.97,94,88.87,109.85,102.87,109.21,103.06,115.51,94.2,104.59,101.67,106.09,103.38,102.33,99.08,105.74,94.41,111.24,103.02,85.98,105.97,100.14,101.39,103.49,102.04,102.17,101.39,109.11,93.44,92.2,110.64
2008-01,102.69,106.9,103.53,116.87,99.35,104.66,103.3,102.66,103.92,103.63,95.24,102.71,91.33,106.67,103.5,94.22,101.71,104.34,104.4,99.71,101.97,101.86,109.42,92.87,88.19,110.67,102.66,109.88,103.93,113.92,96.71,104.55,102.73,105.76,104.84,102.55,95.1,105.71,92.42,111.68,103.83,89.12,103.77,99.49,102.04,104.4,101.3,102.48,101.17,110.9,91.72,92.24,111.15
2008-02,102.62,110.12,103.5,117.94,100.08,104.58,103.13,102.64,103.77,103.58,94.66,102.7,90.78,106.7,103.43,94.44,100.94,104.29,104.36,101.55,101.96,102.56,110.41,94.69,87.63,110.51,102.45,113.35,104.18,114.97,97.18,104.54,103.39,105.49,104.72,102.28,94.89,104.48,92.89,112.59,103.58,88.73,103.07,100.58,102.22,104.42,103.08,102.11,101.83,112.23,94.5,91.52,110.88
2008-03,103.27,108.64,104.5,116.78,103.54,105.82,104.08,103.38,104.91,104.59,92.75,103.64,88.32,108.8,104.37,98.71,93.7,105.49,105.12,99.72,102.51,103.22,109.66,95.27,85.04,113.6,103.31,111.67,105.28,113.37,100.07,105.61,103.96,106.51,106.12,103.43,92.58,107.19,89.87,115.23,104.4,92.63,96.08,99.84,103.83,104.44,101.06,103.52,102.72,110.99,93.44,89.45,114.53
2008-04,103.74,109.1,105.12,115.08,102.58,106.63,104.54,103.89,105.55,105.23,90.9,104.17,88.01,109.99,104.99,96.72,93.27,106.22,105.79,97.91,102.87,104.22,111.34,96.21,85.23,115.58,103.87,112.15,105.8,111.91,99.52,105.71,104.35,107.89,106.62,104.03,91.14,108.11,89.54,116.04,104.88,90.09,95.74,101.59,104.58,104.57,99.36,103.69,103.76,113.93,94.99,89.47,116.15
2008-05,103.72,112.64,104.98,117.26,100.6,106.53,104.32,103.86,105.4,105.12,91.06,104.32,88.89,109.64,104.93,95.99,89.77,106.06,106.93,96.63,102.82,104.68,112.48,96.7,85.81,115.27,103.89,115.55,105.98,114.22,97.72,105.52,103.84,107.93,106.43,103.81,91.28,108.36,90.07,115.77,104.69,89.48,92.25,101.78,104.11,105.15,98.04,103.51,103.99,115.02,94.79,90.1,115.75
2008-06,103.79,113.53,105.09,115.35,101.41,106.68,104.56,103.93,105.64,105.23,91.27,104.39,89.16,109.78,105.03,93.69,90.65,106.2,105.45,94.98,102.88,104.16,112.81,98.15,86.56,115.61,103.83,116.3,106.23,112.12,98.18,105.44,103.94,108.17,106.58,103.79,91.61,107.86,90.63,115.8,104.78,87.12,93.12,102.65,103.54,103.35,96.41,103.61,103.47,114.29,97.39,91.03,115.73
2008-07,104.01,114.18,105.37,115.44,101.39,107.06,104.91,104.13,106.04,105.51,91.43,104.56,88.69,110.28,105.31,93.11,91.69,106.56,105.11,93.4,103.03,103.56,112.9,97.46,85.91,116.52,103.62,117.22,106.88,112.08,97.72,106.27,103.94,107.66,106.54,103.6,91.75,106.92,90.44,115.7,105.43,86.44,94.61,103.71,103.76,103.74,95.15,103.1,102.64,115.3,96.92,90.56,116.18
2008-08,103.43,108.1,104.61,112.21,100.36,106.01,104.18,103.63,105.14,104.73,90.52,104.03,91.45,108.87,104.57,93.65,91.49,105.57,105.3,91.9,102.64,103.4,112.22,97.52,89.47,114.07,102.95,111.21,105.42,108.93,96.52,104.9,103.39,106.92,106.11,102.85,91.5,105.4,91.68,114.69,104.91,87.23,94.15,106.9,103.06,103.99,93.83,102.27,102.65,115.14,97.19,93.11,113.4
2008-09,102.91,102.37,104.02,112.45,101.27,105.14,104.03,103.27,104.72,104.09,88.9,103.83,93.45,107.77,103.96,98.79,85.13,104.78,102.64,90.29,102.37,101.13,112.38,96.46,91.43,112.16,102.72,105.29,104.9,109.52,97.35,103.83,103.35,106.46,105.98,102.09,90.24,107.23,92.52,113.73,103.9,92.06,87.76,102.99,102.66,102.52,92.12,102.47,101.18,115.14,95.6,95.3,111.55
2008-10,101.76,89.37,102.61,102.25,104.65,103.18,103.46,102.3,103.68,102.59,88.85,103.19,96.69,105.21,102.55,111.16,73.61,102.95,96.53,87.19,101.64,97.06,112.03,96.46,97.16,107.76,101.66,91.97,103.54,99.91,101.32,101.95,102.69,106.04,105.12,100.76,90.11,106.7,95.96,111.27,102.71,104.02,76.18,89.61,100.86,96.89,88.86,101.59,97.41,116.41,97.39,102.07,107.76
2008-11,101.45,87.08,102.43,99.54,104.19,102.66,103.86,102.29,103.56,102.31,83.15,103.13,98.55,104.94,102.24,118.27,70.61,102.53,94.4,83.08,101.63,94.3,111.72,96.27,100.14,106.92,101.64,90.22,103.34,98.47,100.83,101.59,103.45,106.13,105.15,100.6,84.85,106.88,100.24,110.68,102.62,110.67,73.56,89.58,100.71,94.81,85.07,101.48,94.41,116.96,97.03,103.51,107.26
2008-12,102.61,86.41,104.15,97.3,104.26,104.68,106.35,103.64,105.88,104,77.55,104.35,95.83,108.61,103.79,123.51,70.38,104.5,90.58,79.91,102.66,90.63,111.25,93.09,97.76,112.03,102.81,90,105.27,96.49,100.74,104.46,106.04,107.31,107.59,102.38,79.18,107.92,97.74,113.71,104.4,115.93,73.84,88.07,102.27,91.22,82.18,102.35,89.82,116.17,92.61,101.02,113.03
2009-01,102.28,87.64,103.94,98.15,107.2,104.23,106.04,103.47,105.49,103.72,75.87,104.08,96.07,108.17,103.45,125.11,70.93,104.18,92.28,78.8,102.54,90.45,110.45,92.54,98.05,111.11,102.38,91.64,105.58,97.03,103.34,103.85,106.02,106.2,107.35,102.06,77.32,107.49,98.63,111.64,104.33,116.98,74.76,85.29,102.58,93.15,81.37,102.1,89.84,115.67,91.99,102.65,111.5
2009-02,101.83,86.29,103.23,97.27,106.62,103.4,105.42,102.96,104.93,103.01,78.01,103.77,98.38,106.53,102.84,124.94,68.04,103.33,96.46,75.76,102.12,88.07,110.93,92.3,100.65,109.02,101.9,90.14,104.82,96.62,102.64,103.3,106.36,105.3,106.5,101.41,79.89,105.8,100.24,109.08,103.57,116.2,72.23,81.67,102.11,97.78,78.23,101.39,87.09,115.69,90.2,106,109.52
2009-03,102.59,89.1,104.27,96.16,106.51,104.75,106.68,103.81,106.36,104.07,76.03,104.69,99.25,108.49,103.85,117.74,68.4,104.6,97.19,78.36,102.73,86.77,110.93,93.5,101.47,112.26,102.8,92.94,105.06,95.44,101.88,104.36,107.67,106.19,107.78,102.55,77.78,108.72,101.3,110.92,104.53,109.55,72.94,81.89,104.36,98.3,80.84,102.7,85.81,114.68,91.2,106.71,112.96
2009-04,102.44,93.87,104.03,98.54,105.87,104.47,106.07,103.52,105.74,103.83,77.82,104.16,97.82,107.96,103.6,114.31,73.98,104.36,97.12,81.66,102.55,88.96,111.3,94.25,99.49,111.46,102.64,97.76,104.84,97.11,101.8,103.74,106.6,106.71,106.92,102.2,79.54,108.26,99.8,109.2,104.21,106,78.8,89.01,104.13,98.18,84.12,102.3,87.8,113.91,92.38,103.56,112.11
2009-05,102.54,98.04,104.14,104.13,106.35,104.68,105.84,103.52,105.57,103.97,79.31,104.05,95.11,108.31,103.71,113.73,76.79,104.57,96.7,82.98,102.57,91.61,111.62,93.86,95.35,111.84,102.99,102.18,104.79,103.09,102.31,103.71,106.51,106.58,106.44,102.41,81.42,108.3,96.58,108.82,104.48,105.06,81.71,88.84,104.39,97.86,85.59,102.05,90.35,114.73,92.33,99.79,112.3
2009-06,102.83,101.27,104.38,106.12,106.54,105.14,106.38,103.64,106.25,104.23,82.47,104.33,94.1,108.47,104.01,112.33,75.67,104.97,95.73,85.97,102.66,89.41,111.13,93.37,93.5,112.75,102.93,105.65,104.65,104.81,102.45,104.45,107.07,107.02,107.23,102.6,84.7,108.36,95.33,108.4,104.67,103.27,80.32,86.98,104.21,97.2,88.88,102,88.17,113.5,91.64,99.04,113.13
2009-07,102.86,100.93,104.43,106.03,106.2,105.2,106.4,103.67,106.24,104.29,82.08,104.36,93.59,108.64,104.06,114.69,75.06,105.02,95.58,86.33,102.7,89.84,110.75,92.33,92.95,112.91,102.88,105.93,104.97,104.56,101.92,104.85,107.06,106.41,106.8,102.45,84.62,107.83,94.92,107.94,105.03,105.28,80.16,87.08,103.33,96.95,89.89,101.94,88.62,114.31,90.95,98.64,112.75
2009-08,102.89,103.73,104.46,109.21,106.1,105.28,105.69,103.69,105.68,104.37,81.98,104.35,92.99,108.9,104.12,113.16,75.92,105.1,97.97,89.27,102.7,95.15,110.59,91.86,91.51,113.06,103.02,108.81,105,107.31,101.61,104.78,106.28,106.48,106.23,102.76,84.62,106.7,92.38,108.28,105.08,103.77,81.04,89.07,103.39,98.82,92.96,101.31,93.75,114.15,91.85,96.88,112.91
2009-09,103.13,105.17,104.92,109.3,107.18,105.75,106.08,104.03,106,104.8,79.53,104.59,91.39,110.03,104.48,116.11,76.26,105.6,99.05,91.05,102.96,95.74,110.42,91,89.97,114.35,103.55,110.58,105.29,107.48,102.62,104.9,106.79,106.72,106.8,103.07,82.18,109.11,91.55,109.04,105.34,106.57,81.56,86.29,104.58,100.64,94.83,101.94,94.58,113.6,90.43,95.94,114.23
2009-10,103.38,109.29,105.38,111.75,107.69,106.21,106.48,104.35,106.39,105.22,77.6,104.8,90.15,111,104.83,116.04,77.9,106.08,102.43,93.44,103.21,94.91,111.1,90.51,88.39,115.59,103.68,114.95,105.68,109.64,103.56,105.34,106.98,107.73,106.49,103.43,80.18,109.77,92.09,109.65,105.62,105.9,83.04,87.16,105.06,103.73,96.99,101.91,93.86,114.85,90.29,94.34,115.58
2009-11,103.33,110.15,105.25,110.91,107.87,106.12,106.44,104.22,106.32,105.11,79.1,104.67,89.5,110.71,104.74,117.1,78.09,105.98,101.68,91.48,103.12,94.62,111.07,89.73,87.89,115.26,103.8,116.02,105.78,109.27,103.82,105.02,106.83,108.11,106.47,103.36,81.87,110.11,91.52,109.25,105.42,106.55,83.4,88.14,104.77,103.21,94.79,101.84,93.43,114.89,88.82,93.63,115.29
2009-12,103.02,109.26,104.91,111.94,108.02,105.6,106.19,103.97,105.96,104.73,78.62,104.37,90.2,110.08,104.36,117.14,78.74,105.52,101.56,90.97,102.94,93.58,111.34,90.63,88.65,114.08,103.29,115.35,105.39,109.89,103.47,105.32,106.14,107.51,105.96,103.02,81.67,109.7,92.68,107.86,105.01,106.27,84.39,90.6,103.41,103.13,94.23,101.55,92.41,114.42,89.26,93.82,114.34
2010-01,102.44,111.31,104.2,113.46,109.1,104.62,105.17,103.4,104.89,103.98,79.45,103.69,90.57,108.73,103.62,115.48,81.24,104.64,103.33,92.44,102.51,94.76,111.92,92.36,89.18,111.73,102.7,118.02,105.4,111.4,104.86,103.69,105.88,106.01,105.29,102.25,82.72,108.36,93.1,105.95,104.66,104.5,87.43,92.03,102.66,105.53,95.93,101.03,93.31,115.93,91.07,94.53,111.04
2010-02,101.72,109.82,103.27,112.65,108.64,103.34,104.04,102.72,103.58,103.02,79.09,102.96,91.73,107.08,102.69,118.99,80.83,103.44,103.11,90.39,102.01,96.18,112.01,92.6,90.93,108.78,101.82,116.55,104.51,110.98,104.24,102.47,105.56,104.74,103.94,101.59,82.46,106.69,94.99,104.41,103.44,107.25,87.14,92.11,101.89,106.21,93.74,100.41,94.89,116.26,91.65,95.93,108.13
2010-03,101.55,113.17,103.24,116.39,109.94,103.15,103.78,102.72,103.19,102.95,76.49,102.83,91.72,107.25,102.55,118.25,82.43,103.34,103.49,90.56,102.02,98.31,113.18,93.33,90.51,108.49,102.31,119.86,104.32,114.01,104.87,102.2,105.21,104.97,103.53,101.5,79.61,109.41,94.28,104.15,103.03,106.42,88.78,95.06,102.54,106.44,93.64,100.96,96.55,117.14,91.07,95.12,108.37
2010-04,101.19,115.56,102.74,118.81,110.56,102.54,103.13,102.29,102.6,102.43,78.56,102.38,91.91,106.16,102.07,114.44,84.72,102.76,104.27,91.78,101.7,98.41,115.16,95.12,90.6,106.95,102.02,122.2,103.88,116.41,105.9,101.09,104.3,105.35,102.96,100.91,81.94,109.87,94.45,102.94,102.58,102.52,91.4,97.17,102.02,107.12,94.66,100.57,96.26,119.85,93.3,94.71,106.88
2010-05,100.16,111.34,101.39,115.88,110.03,100.73,101.96,101.31,101.1,101.02,78.81,101.4,93.63,103.68,100.73,119.68,82.56,101.04,103.46,93.02,100.97,97.01,116.69,95.68,93.92,102.85,100.96,117.84,102.8,113.91,105.16,99.27,103.01,104.44,101.25,99.49,82.25,109.57,95.88,101.01,101.17,107.25,89.1,93.86,100.13,105.58,95.9,99.89,94.99,122.08,93.63,98.28,102.87
